replay_date,ticker,regular_investing_score,investing_action_label,investing_style,investing_risk,thesis_quality,investing_data_quality,winner_score,risk_score,signal_price,return_20d,return_60d,return_120d,return_252d,max_favorable_excursion,max_adverse_excursion,hit_invalidation
2025-01-02,AAPL,60,Hold,Value + Improving Trend,Low,Medium,Medium,57,0,242.52517700195312,-6.4958,-8.3718,-17.3406,8.0773,18.895,-30.5327,True
2025-01-02,AMZN,60,Hold,Value + Improving Trend,Low,Medium,Medium,54,0,220.22000122070312,7.8104,-12.7373,1.3986,9.4042,17.428,-26.7187,True
2025-01-02,TSLA,60,Hold,Value + Improving Trend,Low,Medium,Medium,54,0,379.2799987792969,1.1601,-29.2185,-14.6725,14.1531,31.5202,-43.5114,False
2025-01-02,META,60,Hold,Value + Improving Trend,Low,Medium,Medium,47,6,596.8453369140625,16.3908,-2.1225,22.6299,10.5906,33.0972,-19.8607,True
2025-01-02,NVDA,57,Hold,Value + Improving Trend,Low,Medium,Medium,44,0,138.2646942138672,-15.6532,-20.3527,14.0738,35.4141,53.4497,-37.3668,True
2025-01-02,AVGO,51,Watchlist Only,Watchlist Only,Medium,Weak,Medium,51,28,229.42124938964844,-6.1428,-27.136,16.7346,49.5286,79.9972,-40.2889,True
2025-01-02,MSFT,39,Watchlist Only,Data Insufficient,Low,Weak,Medium,22,6,414.568603515625,-1.83,-8.5106,18.9371,15.1608,33.2088,-17.4635,True
2025-01-02,MU,35,Exit / Sell Candidate,Exit / Broken Thesis,Low,Weak,Medium,13,6,87.00817108154297,2.9658,1.7125,43.0464,294.5443,295.831,-29.4399,True
2025-01-02,AMD,21,Exit / Sell Candidate,Exit / Broken Thesis,High,Weak,Medium,8,36,120.62999725341797,-5.2723,-14.7973,19.2158,77.6921,121.4043,-36.5995,True
2025-02-03,META,60,Hold,Value + Improving Trend,Low,Medium,Medium,68,0,694.6727905273438,-8.2385,-21.2158,3.0627,-3.7795,14.3537,-31.1463,True
2025-02-03,AMZN,60,Hold,Value + Improving Trend,Low,Medium,Medium,61,0,237.4199981689453,-14.1606,-22.3233,-1.9501,-1.8659,8.9209,-32.0276,True
2025-02-03,AVGO,60,Hold,Value + Improving Trend,Low,Medium,Medium,43,0,215.3284149169922,-13.8933,-11.334,35.8955,42.7611,91.7777,-36.3809,True
2025-02-03,TSLA,57,Hold,Value + Improving Trend,Low,Medium,Medium,37,0,383.67999267578125,-29.0972,-26.4595,-15.1402,5.82,30.012,-44.1592,True
2025-02-03,AAPL,50,Watchlist Only,Watchlist Only,Low,Weak,Medium,23,6,226.77122497558594,3.5873,-6.6999,-5.8961,21.8107,27.1547,-25.7068,True
2025-02-03,MSFT,39,Watchlist Only,Data Insufficient,Low,Weak,Medium,18,6,406.9820251464844,-5.2397,-3.6181,25.1996,1.5393,35.692,-15.9249,True
2025-02-03,NVDA,39,Exit / Sell Candidate,Exit / Broken Thesis,High,Weak,Medium,8,38,116.62179565429688,-0.5743,-6.6261,51.5331,49.3551,81.9272,-25.7432,True
2025-02-03,MU,33,Exit / Sell Candidate,Exit / Broken Thesis,Low,Weak,Medium,19,6,89.58863067626953,1.4235,-14.3125,23.9988,323.3134,408.2215,-31.4723,True
2025-02-03,AMD,21,Exit / Sell Candidate,Exit / Broken Thesis,High,Weak,Medium,13,6,114.2699966430664,-11.8316,-14.807,51.9734,75.1903,133.7271,-33.0708,True
2025-03-03,META,60,Hold,Value + Improving Trend,Low,Medium,Medium,45,0,652.4323120117188,-11.9345,-1.6636,15.4176,2.2572,21.7574,-26.6885,True
2025-03-03,AMZN,57,Hold,Value + Improving Trend,Low,Medium,Medium,38,0,205.02000427246094,-7.1993,-0.1463,11.6184,5.7555,26.134,-21.2857,True
2025-03-03,AVGO,57,Hold,Value + Improving Trend,Low,Medium,Medium,37,10,185.30331420898438,-10.3717,28.1713,57.754,70.9982,122.8519,-26.0725,True
2025-03-03,AAPL,54,Watchlist Only,Watchlist Only,Low,Weak,Medium,39,0,236.99705505371094,-6.6798,-15.6901,-4.0804,10.7693,21.6683,-28.9123,True
2025-03-03,TSLA,49,Exit / Sell Candidate,Exit / Broken Thesis,High,Weak,Medium,23,30,284.6499938964844,-8.9549,25.382,19.4485,42.6102,75.2433,-24.7321,True
2025-03-03,NVDA,39,Watchlist Only,Data Insufficient,Low,Weak,Medium,17,6,114.02263641357422,-4.9711,18.2031,56.0747,60.5208,86.0742,-24.0505,True
2025-03-03,MU,33,Exit / Sell Candidate,Exit / Broken Thesis,Low,Weak,Medium,21,6,90.20634460449219,-3.9064,6.3676,30.2674,344.0948,404.7413,-31.9415,True
2025-03-03,MSFT,28,Exit / Sell Candidate,Exit / Broken Thesis,Low,Weak,Medium,12,18,385.5384521484375,-3.372,17.9437,31.0192,5.0998,43.2391,-11.2487,True
2025-03-03,AMD,21,Exit / Sell Candidate,Exit / Broken Thesis,High,Weak,Medium,10,26,98.2300033569336,4.5913,14.8936,70.7828,105.7111,171.8925,-22.1419,True
2025-04-01,META,57,Hold,Value + Improving Trend,Low,Medium,Medium,33,6,584.177490234375,-6.314,25.2892,29.0941,-1.6634,35.9834,-18.1229,True
2025-04-01,AMZN,46,Watchlist Only,Watchlist Only,Low,Weak,Medium,20,0,192.1699981689453,-4.0329,16.1992,14.8514,9.1586,34.5684,-16.0223,True
2025-04-01,AAPL,42,Watchlist Only,Data Insufficient,Low,Weak,Medium,20,6,222.2214813232422,-4.7896,-9.7882,14.2761,15.1644,29.758,-24.1857,True
2025-04-01,AVGO,42,Watchlist Only,Data Insufficient,Low,Weak,Medium,20,6,167.16552734375,14.212,60.2089,101.9463,88.1668,147.0318,-18.0513,True
2025-04-01,TSLA,41,Watchlist Only,Data Insufficient,Low,Weak,Medium,22,0,268.4599914550781,5.1032,20.5506,58.627,34.318,85.8117,-20.1929,True
2025-04-01,NVDA,35,Exit / Sell Candidate,Exit / Broken Thesis,Low,Weak,Medium,19,6,110.12405395507812,-1.1167,43.2237,62.0086,61.082,92.6616,-21.3618,True
2025-04-01,MU,30,Exit / Sell Candidate,Exit / Broken Thesis,Low,Weak,Medium,28,0,88.49816131591797,-13.2567,40.6381,87.7654,313.8391,432.375,-30.6279,True
2025-04-01,MSFT,26,Exit / Sell Candidate,Exit / Broken Thesis,Low,Weak,Medium,22,0,379.2863464355469,3.4198,30.0009,33.7041,-1.5361,45.6003,-9.7857,True
2025-04-01,AMD,21,Exit / Sell Candidate,Exit / Broken Thesis,High,Weak,Medium,21,6,102.77999877929688,-5.2831,39.9202,56.548,111.617,159.856,-25.5886,True
2025-05-01,MSFT,48,Watchlist Only,Turnaround Candidate,Low,Weak,Medium,53,8,422.1680603027344,8.4168,20.7125,22.791,,30.8109,-15.6071,False
2025-05-01,AVGO,47,Watchlist Only,Watchlist Only,Medium,Weak,Medium,40,22,195.7439727783203,22.6727,51.0769,73.1543,,119.3222,-0.7044,False
2025-05-01,TSLA,46,Watchlist Only,Watchlist Only,Low,Weak,Medium,33,0,280.5199890136719,23.5063,14.5016,56.4844,,77.8233,-3.3937,False
2025-05-01,META,42,Watchlist Only,Data Insufficient,Low,Weak,Medium,18,18,570.430419921875,13.156,22.4268,28.3567,,39.2605,-8.7952,False
2025-05-01,AMZN,40,Exit / Sell Candidate,Exit / Broken Thesis,Low,Weak,Medium,16,12,190.1999969482422,7.7865,21.4564,14.5899,,39.0641,-3.3386,False
2025-05-01,NVDA,33,Exit / Sell Candidate,Exit / Broken Thesis,Low,Weak,Medium,17,18,111.58370208740234,21.0734,57.2639,61.5471,,90.1413,-0.7078,False
2025-05-01,AAPL,33,Exit / Sell Candidate,Exit / Broken Thesis,Low,Weak,Medium,9,18,212.39430236816406,-5.7222,-0.8311,21.4526,,35.7617,-9.4084,False
2025-05-01,AMD,21,Exit / Sell Candidate,Exit / Broken Thesis,High,Weak,Medium,11,18,96.6500015258789,14.568,83.5903,138.21,,265.225,0.238,False
2025-05-01,MU,21,Exit / Sell Candidate,Exit / Broken Thesis,High,Weak,Medium,9,18,77.58428955078125,21.4607,44.0985,155.6014,,553.4699,0.9901,False
2025-06-02,MSFT,57,Hold,Value + Improving Trend,Low,Medium,Medium,54,0,459.3018798828125,6.5112,9.8714,3.9274,,20.2351,-22.4301,False
2025-06-02,TSLA,53,Watchlist Only,Watchlist Only,Low,Weak,Medium,50,28,342.69000244140625,-12.2501,2.0164,15.3316,,45.563,-20.2749,False
2025-06-02,AVGO,51,Watchlist Only,Watchlist Only,Medium,Weak,Medium,56,28,246.7110137939453,6.6958,21.0071,40.0153,,74.0133,-3.0558,False
2025-06-02,NVDA,50,Watchlist Only,Watchlist Only,Low,Weak,Medium,41,28,137.34764099121094,11.596,32.1973,31.5058,,54.4742,0.4149,False
2025-06-02,META,49,Watchlist Only,Watchlist Only,Low,Weak,Medium,49,12,668.8134765625,7.2847,11.4853,-12.0582,,18.7752,-22.2115,False
2025-06-02,AMZN,46,Watchlist Only,Watchlist Only,Low,Weak,Medium,35,0,206.64999389648438,6.6828,10.8735,5.0762,,27.9942,-5.1536,False
2025-06-02,AAPL,33,Exit / Sell Candidate,Exit / Broken Thesis,Low,Weak,Medium,11,18,201.08807373046875,3.0342,14.4034,32.2809,,43.395,-3.2871,False
2025-07-01,META,60,Hold,Value + Improving Trend,Low,Medium,Medium,57,0,717.5347900390625,-3.3383,4.1984,-8.2684,,10.7102,-27.4934,False
2025-07-01,MSFT,60,Hold,Value + Improving Trend,Low,Medium,Medium,57,0,489.2080993652344,4.3065,3.2138,-0.8983,,12.8849,-27.1721,False
2025-07-01,NVDA,56,Hold,Value + Improving Trend,Medium,Medium,Medium,56,12,153.2745361328125,16.9406,15.9165,18.0758,,38.4227,-0.2153,False
2025-07-01,AVGO,56,Hold,Value + Improving Trend,Medium,Medium,Medium,52,28,263.2302551269531,14.3084,27.1723,28.7841,,63.093,-0.7592,False
2025-07-01,AMZN,50,Watchlist Only,Watchlist Only,Low,Weak,Medium,46,0,220.4600067138672,4.4135,-1.0478,3.1253,,19.9764,-11.095,False
2025-07-01,MU,44,Watchlist Only,Data Insufficient,Medium,Weak,Medium,49,44,120.60132598876953,-4.9979,29.8516,120.3135,,320.3851,-14.4037,False
2025-07-01,TSLA,43,Watchlist Only,Data Insufficient,Low,Weak,Medium,22,12,300.7099914550781,6.0956,40.7968,60.0213,,65.8841,-3.9706,False
2025-07-01,AMD,37,Watchlist Only,Data Insufficient,Low,Weak,Medium,48,28,136.11000061035156,31.886,18.4851,56.807,,159.3417,-1.9176,False
2025-07-01,AAPL,30,Watchlist Only,Data Insufficient,Low,Weak,Medium,32,6,207.18951416015625,0.5919,23.7424,31.9633,,39.1722,-3.0411,False
2025-08-01,META,60,Hold,Value + Improving Trend,Low,Medium,Medium,64,0,748.2527465820312,-1.508,0.1756,-12.0355,,6.1652,-30.47,True
2025-08-01,MSFT,60,Hold,Value + Improving Trend,Low,Medium,Medium,58,8,521.0829467773438,-3.1648,1.5806,-10.7841,,5.8233,-31.627,True
2025-08-01,AVGO,60,Hold,Value + Improving Trend,Low,Medium,Medium,55,16,286.9939880371094,3.0315,25.648,11.2846,,49.5885,-2.3455,False
2025-08-01,NVDA,60,Hold,Value + Improving Trend,Low,Medium,Medium,55,16,173.69113159179688,0.2648,10.2353,8.0423,,22.1517,-5.5549,False
2025-08-01,MU,57,Hold,Value + Improving Trend,Low,Medium,Medium,29,12,104.72804260253906,13.4725,109.9903,281.4472,,384.1015,0.553,False
2025-08-01,AMZN,46,Watchlist Only,Watchlist Only,Low,Weak,Medium,28,0,214.75,6.6356,5.6903,11.3667,,23.1665,-8.7311,False
2025-08-01,AMD,42,Watchlist Only,Data Insufficient,Medium,Weak,Medium,54,28,171.6999969482422,-5.2825,51.2347,51.2405,,105.5853,-13.0926,False
2025-08-01,TSLA,39,Watchlist Only,Data Insufficient,Low,Weak,Medium,15,0,302.6300048828125,10.3228,49.4961,48.3858,,64.8316,0.1223,False
2025-08-01,AAPL,30,Watchlist Only,Data Insufficient,Low,Weak,Medium,22,6,201.76602172851562,14.8352,32.9751,22.8196,,42.9132,-0.3459,False
2025-09-02,AVGO,60,Hold,Value + Improving Trend,Low,Medium,Medium,54,0,296.53924560546875,10.8085,29.3219,9.5331,,44.7734,-2.2187,False
2025-09-02,MU,60,Hold,Value + Improving Trend,Low,Medium,Medium,51,0,118.30833435058594,41.2222,89.6274,253.1742,,328.5328,-0.9959,False
2025-09-02,AMD,60,Hold,Value + Improving Trend,Low,Medium,Medium,45,0,162.32000732421875,-0.3265,26.9899,31.7398,,117.4655,-8.0705,False
2025-09-02,AMZN,57,Hold,Value + Improving Trend,Low,Medium,Medium,42,0,225.33999633789062,-2.5606,1.9215,-7.4465,,17.3782,-13.0203,True
2025-09-02,NVDA,57,Hold,Value + Improving Trend,Low,Medium,Medium,42,0,170.75161743164062,9.2578,4.1281,12.9357,,24.2546,-3.929,False
2025-09-02,META,57,Hold,Value + Improving Trend,Low,Medium,Medium,40,0,733.3875732421875,-0.0319,-13.394,-12.9037,,7.5757,-29.0607,True
2025-09-02,MSFT,57,Hold,Value + Improving Trend,Low,Medium,Medium,32,6,503.0282287597656,2.54,-5.3922,-22.6684,,9.6215,-29.173,True
2025-09-02,TSLA,46,Watchlist Only,Watchlist Only,Low,Weak,Medium,35,0,329.3599853515625,35.0255,27.3379,24.2956,,51.4543,-0.2581,False
2025-09-02,AAPL,41,Watchlist Only,Data Insufficient,Low,Weak,Medium,48,0,229.28298950195312,10.8436,20.6854,18.6918,,25.7617,-1.6411,False
2025-10-01,AVGO,60,Hold,Value + Improving Trend,Low,Medium,Medium,56,0,332.0567932128906,15.7743,5.8231,-3.9893,,29.2881,-12.6776,False
2025-10-01,NVDA,60,Hold,Value + Improving Trend,Low,Medium,Medium,55,0,187.21945190429688,10.5747,1.7628,-4.5612,,13.3251,-12.258,False
2025-10-01,AAPL,57,Hold,Value + Improving Trend,Low,Medium,Medium,54,0,254.9640350341797,5.5784,7.1306,-0.9194,,13.0945,-4.617,False
2025-10-01,MSFT,56,Hold,Watchlist Only,Low,Medium,Medium,36,6,517.557861328125,4.2023,-5.9816,-28.3095,,6.544,-31.1613,True
2025-10-01,MU,51,Watchlist Only,Watchlist Only,Medium,Weak,Medium,59,28,181.8860626220703,24.4974,56.4471,109.9829,,178.7404,-1.3327,False
2025-10-01,TSLA,51,Watchlist Only,Watchlist Only,Medium,Weak,Medium,47,28,459.4599914550781,0.4462,3.4236,-15.9992,,8.5688,-26.6008,False
2025-10-01,AMD,50,Watchlist Only,Watchlist Only,Low,Weak,Medium,33,0,164.00999450683594,61.167,31.0835,34.3028,,115.2247,-0.5305,False
2025-10-01,AMZN,50,Watchlist Only,Watchlist Only,Low,Weak,Medium,24,0,220.6300048828125,4.3829,5.3891,-4.043,,19.884,-11.1635,True
2025-10-01,META,50,Watchlist Only,Watchlist Only,Low,Weak,Medium,26,6,716.1422729492188,4.7857,-7.4594,-16.9313,,5.8299,-27.3524,True
2025-11-03,TSLA,60,Hold,Value + Improving Trend,Low,Medium,Medium,55,0,468.3699951171875,-8.3545,-8.1047,,,6.5034,-27.9971,False
2025-11-03,NVDA,60,Hold,Value + Improving Trend,Low,Medium,Medium,55,6,206.85728454589844,-12.2873,-7.608,,,1.9785,-20.5878,False
2025-11-03,AAPL,60,Hold,Value + Improving Trend,Low,Medium,Medium,56,16,268.53814697265625,6.4737,-3.4635,,,7.3777,-9.4384,False
2025-11-03,AVGO,60,Hold,Value + Improving Trend,Low,Medium,Medium,48,16,361.1001281738281,5.2462,-8.4447,,,18.8895,-19.7009,False
2025-11-03,MSFT,53,Watchlist Only,Watchlist Only,Low,Weak,Medium,26,22,514.888916015625,-5.0506,-16.6208,,,-0.2862,-30.8045,True
2025-11-03,AMZN,51,Watchlist Only,Turnaround Candidate,Medium,Weak,Medium,55,24,254.0,-7.7087,-5.7874,,,4.1339,-22.8346,True
2025-11-03,MU,51,Watchlist Only,Watchlist Only,Medium,Weak,Medium,58,28,234.50669860839844,2.0409,76.8418,,,116.1942,-17.9421,False
2025-11-03,AMD,51,Watchlist Only,Watchlist Only,Medium,Weak,Medium,54,44,259.6499938964844,-17.1038,-8.8273,,,35.9484,-27.5101,False
2025-11-03,META,43,Watchlist Only,Data Insufficient,Low,Weak,Medium,20,6,636.645263671875,1.4724,12.4468,,,16.7626,-18.281,True
2025-12-01,AAPL,60,Hold,Value + Improving Trend,Low,Medium,Medium,57,0,282.8353576660156,-3.5394,-6.5958,,,1.9498,-14.0163,False
2025-12-01,AVGO,60,Hold,Value + Improving Trend,Low,Medium,Medium,60,16,384.5360107421875,-9.2107,-17.0738,,,11.6436,-24.5948,True
2025-12-01,TSLA,57,Hold,Value + Improving Trend,Low,Medium,Medium,29,0,430.1400146484375,5.647,-6.4235,,,15.9692,-21.5976,True
2025-12-01,AMD,57,Hold,Value + Improving Trend,Low,Medium,Medium,33,10,219.75999450683594,-2.0113,-8.8961,,,60.6252,-14.352,False
2025-12-01,MU,56,Hold,Value + Improving Trend,Medium,Medium,Medium,53,12,240.26197814941406,21.7451,71.5614,,,111.0155,-7.8059,False
2025-12-01,AMZN,53,Watchlist Only,Watchlist Only,Low,Weak,Medium,42,0,233.8800048828125,-0.5772,-10.2104,,,13.0922,-16.1963,True
2025-12-01,NVDA,53,Watchlist Only,Watchlist Only,Low,Weak,Medium,24,6,179.90025329589844,4.241,-1.5119,,,17.2594,-8.6883,False
2025-12-01,MSFT,50,Watchlist Only,Watchlist Only,Low,Weak,Medium,20,6,485.6315612792969,0.152,-19.128,,,1.3888,-26.6357,True
2025-12-01,META,37,Watchlist Only,Data Insufficient,Low,Weak,Medium,9,28,639.7999267578125,3.9982,1.2231,,,16.1869,-18.684,True
2026-01-02,AMD,57,Hold,Value + Improving Trend,Low,Medium,Medium,45,0,223.47000122070312,10.2027,-8.9677,,,57.9586,-15.7739,True
2026-01-02,AAPL,57,Hold,Value + Improving Trend,Low,Medium,Medium,36,0,270.75665283203125,-0.369,-6.2664,,,3.653,-10.1804,True
2026-01-02,AVGO,57,Hold,Value + Improving Trend,Low,Medium,Medium,33,0,346.8923034667969,-4.7494,-10.7763,,,23.7589,-16.4121,False
2026-01-02,NVDA,56,Hold,Watchlist Only,Low,Medium,Medium,40,6,188.83978271484375,-1.7156,-7.6466,,,11.7085,-13.0109,False
2026-01-02,TSLA,53,Watchlist Only,Watchlist Only,Low,Weak,Medium,37,0,438.07000732421875,-3.7117,-15.1391,,,4.4468,-23.0169,True
2026-01-02,MU,51,Watchlist Only,Turnaround Candidate,Medium,Weak,Medium,61,28,315.2875671386719,38.7991,7.153,,,60.8024,-1.861,False
2026-01-02,AMZN,50,Watchlist Only,Watchlist Only,Low,Weak,Medium,24,10,226.5,7.2671,-8.0486,,,16.777,-13.4658,True
2026-01-02,MSFT,39,Watchlist Only,Data Insufficient,Low,Weak,Medium,20,6,471.8630065917969,-10.4812,-21.5514,,,3.5438,-24.495,True
2026-01-02,META,39,Watchlist Only,Data Insufficient,Low,Weak,Medium,20,18,649.8535766601562,8.61,-11.9602,,,14.3894,-19.942,True
2026-02-02,AMZN,60,Hold,Value + Improving Trend,Low,Medium,Medium,54,0,242.9600067138672,-14.0887,,,,8.8657,-19.3283,True
2026-02-02,AAPL,56,Hold,Watchlist Only,Low,Medium,Medium,44,0,269.7575988769531,-2.227,,,,4.0369,-8.9887,False
2026-02-02,AMD,56,Hold,Watchlist Only,Low,Medium,Medium,43,6,246.27000427246094,-22.4632,,,,43.3345,-23.5717,False
2026-02-02,TSLA,53,Watchlist Only,Watchlist Only,Low,Weak,Medium,22,0,421.80999755859375,-6.9652,,,,3.4471,-20.0493,True
2026-02-02,NVDA,53,Watchlist Only,Watchlist Only,Low,Weak,Medium,29,6,185.59996032714844,-2.9955,,,,13.6584,-11.4924,True
2026-02-02,AVGO,53,Watchlist Only,Watchlist Only,Low,Weak,Medium,24,6,330.4168701171875,-5.2158,,,,29.9298,-12.2442,True
2026-02-02,MU,51,Watchlist Only,Watchlist Only,Medium,Weak,Medium,58,28,437.61614990234375,-13.2755,,,,15.8527,-28.8212,False
2026-02-02,META,50,Watchlist Only,Watchlist Only,Low,Weak,Medium,41,16,705.8056640625,-7.2663,,,,1.4991,-26.2885,True
2026-02-02,MSFT,35,Exit / Sell Candidate,Exit / Broken Thesis,High,Weak,Medium,13,38,422.4058837890625,-4.374,,,,2.6738,-15.6546,True
2026-03-02,MU,60,Hold,Value + Improving Trend,Low,Medium,Medium,43,0,412.4967346191406,-21.9873,,,,22.9076,-24.4867,False
2026-03-02,NVDA,54,Watchlist Only,Watchlist Only,Low,Weak,Medium,28,16,182.47012329101562,-9.4811,,,,15.608,-9.9743,True
2026-03-02,TSLA,53,Watchlist Only,Watchlist Only,Low,Weak,Medium,22,0,403.32000732421875,-11.9111,,,,3.2381,-16.384,True
2026-03-02,AAPL,53,Watchlist Only,Watchlist Only,Low,Weak,Medium,33,6,264.7200012207031,-6.8336,,,,4.1742,-7.2567,False
2026-03-02,AVGO,50,Watchlist Only,Watchlist Only,Low,Weak,Medium,17,6,318.1526184082031,-7.777,,,,34.9384,-8.8614,False
2026-03-02,AMD,49,Exit / Sell Candidate,Exit / Broken Thesis,High,Weak,Medium,17,26,198.6199951171875,-1.299,,,,77.7213,-5.2361,False
2026-03-02,MSFT,33,Exit / Sell Candidate,Exit / Broken Thesis,Low,Weak,Medium,13,6,398.54998779296875,-9.9335,,,,8.8195,-10.6059,True
2026-03-02,AMZN,32,Watchlist Only,Data Insufficient,Low,Weak,Medium,13,0,208.38999938964844,-3.5702,,,,26.9255,-4.4388,False
2026-03-02,META,32,Exit / Sell Candidate,Exit / Broken Thesis,Low,Weak,Medium,22,6,653.0009155273438,-17.8592,,,,5.8988,-20.3278,True
2026-04-01,AMD,57,Hold,Value + Improving Trend,Low,Medium,Medium,48,0,210.2100067138672,,,,,67.9225,-4.5621,False
2026-04-01,MU,57,Hold,Value + Improving Trend,Low,Medium,Medium,43,0,367.8500061035156,,,,,37.8252,-7.5166,False
2026-04-01,AAPL,53,Watchlist Only,Watchlist Only,Low,Weak,Medium,35,0,255.6300048828125,,,,,7.8786,-3.8845,False
2026-04-01,NVDA,39,Watchlist Only,Data Insufficient,Low,Weak,Medium,24,0,175.75,,,,,20.0284,-2.4922,False
2026-04-01,TSLA,39,Watchlist Only,Data Insufficient,Low,Weak,Medium,24,0,381.260009765625,,,,,7.3493,-11.5459,True
2026-04-01,AMZN,35,Exit / Sell Candidate,Exit / Broken Thesis,Low,Weak,Medium,22,12,210.57000732421875,,,,,25.6114,-2.6927,False
2026-04-01,AVGO,35,Exit / Sell Candidate,Exit / Broken Thesis,Low,Weak,Medium,20,18,313.489990234375,,,,,36.9454,-3.7449,False
2026-04-01,META,33,Exit / Sell Candidate,Exit / Broken Thesis,Low,Weak,Medium,16,18,579.22998046875,,,,,19.3861,-3.3717,False
2026-04-01,MSFT,26,Exit / Sell Candidate,Exit / Broken Thesis,Low,Weak,Medium,13,16,369.3699951171875,,,,,17.4161,-1.4132,False
